rxcui,tty,name
2693777,GPCK,{1 (acetaminophen 32.5 MG/ML / dextromethorphan hydrobromide 1 MG/ML Oral Suspension) / 1 (acetaminophen 32.5 MG/ML / dextromethorphan hydrobromide 1.5 MG/ML / doxylamine succinate 0.625 MG/ML Oral Suspension) } Pack
2676954,GPCK,{1 (acetaminophen 325 MG / dextromethorphan hydrobromide 10 MG Oral Capsule) / 1 (acetaminophen 325 MG / dextromethorphan hydrobromide 15 MG / doxylamine succinate 6.25 MG Oral Capsule) } Pack
2687211,GPCK,{1 (acetaminophen 21.7 MG/ML / dextromethorphan hydrobromide 0.667 MG/ML / doxylamine succinate 0.417 MG/ML Oral Solution) / 1 (acetaminophen 21.7 MG/ML / dextromethorphan hydrobromide 0.667 MG/ML Oral Solution) } Pack
2692304,GPCK,{1 (acetaminophen 32.5 MG/ML / dextromethorphan hydrobromide 1.5 MG/ML / doxylamine succinate 0.625 MG/ML Oral Suspension) / 1 (dextromethorphan hydrobromide 1 MG/ML / guaifenesin 20 MG/ML Oral Suspension) } Pack
1242575,GPCK,{1 (acetaminophen 33.3 MG/ML / dextromethorphan hydrobromide 1 MG/ML / doxylamine succinate 0.417 MG/ML Oral Solution) / 1 (acetaminophen 33.3 MG/ML / dextromethorphan hydrobromide 1 MG/ML Oral Solution) } Pack
2663936,GPCK,{1 (acetaminophen 325 MG / dextromethorphan hydrobromide 10 MG / doxylamine succinate 6.25 MG Oral Capsule) / 1 (acetaminophen 325 MG / dextromethorphan hydrobromide 10 MG Oral Capsule) } Pack
2713313,GPCK,{1 (acetaminophen 325 MG / dextromethorphan hydrobromide 10 MG / doxylamine succinate 6.25 MG Oral Tablet) / 1 (acetaminophen 325 MG / dextromethorphan hydrobromide 10 MG Oral Tablet) } Pack
2612689,GPCK,{1 (acetaminophen 325 MG / dextromethorphan hydrobromide 10 MG / doxylamine succinate 6.25 MG Oral Capsule) / 1 (acetaminophen 325 MG / guaifenesin 200 MG Oral Capsule) } Pack
2695452,GPCK,{1 (acetaminophen 21.7 MG/ML / dextromethorphan hydrobromide 0.667 MG/ML / guaifenesin 13.3 MG/ML Oral Solution) / 1 (acetaminophen 21.7 MG/ML / diphenhydramine hydrochloride 0.833 MG/ML Oral Solution) } Pack
2287760,GPCK,{1 (acetaminophen 32.5 MG/ML / dextromethorphan hydrobromide 1 MG/ML / triprolidine hydrochloride 0.125 MG/ML Oral Solution) / 1 (dextromethorphan hydrobromide 1 MG/ML / guaifenesin 20 MG/ML Oral Solution) } Pack
2744509,GPCK,{1 (acetaminophen 32.5 MG/ML / dextromethorphan hydrobromide 1 MG/ML / triprolidine hydrochloride 0.125 MG/ML Oral Solution) / 1 (acetaminophen 32.5 MG/ML / dextromethorphan hydrobromide 1 MG/ML Oral Solution) } Pack
2717875,GPCK,{1 (acetaminophen 325 MG / dextromethorphan hydrobromide 10 MG / triprolidine hydrochloride 1.25 MG Oral Tablet) / 1 (acetaminophen 325 MG / dextromethorphan hydrobromide 10 MG Oral Tablet) } Pack
2717656,GPCK,{1 (acetaminophen 325 MG / dextromethorphan hydrobromide 10 MG / triprolidine hydrochloride 1.25 MG Oral Tablet) / 1 (acetaminophen 325 MG / guaifenesin 200 MG Oral Tablet) } Pack
2637730,GPCK,{1 (acetaminophen 32.5 MG/ML / diphenhydramine hydrochloride 1.25 MG/ML / phenylephrine hydrochloride 0.5 MG/ML Oral Solution) / 1 (dextromethorphan hydrobromide 1 MG/ML / guaifenesin 20 MG/ML Oral Solution) } Pack
1666116,GPCK,{1 (brompheniramine maleate 0.2 MG/ML / dextromethorphan hydrobromide 1 MG/ML / phenylephrine hydrochloride 0.5 MG/ML Oral Solution) / 1 (diphenhydramine hydrochloride 1.25 MG/ML / phenylephrine hydrochloride 0.5 MG/ML Oral Solution) } Pack
2644878,GPCK,{1 (chlorpheniramine maleate 0.133 MG/ML / dextromethorphan hydrobromide 1 MG/ML Oral Solution) / 1 (dextromethorphan hydrobromide 0.667 MG/ML / guaifenesin 6.667 MG/ML / phenylephrine hydrochloride 0.333 MG/ML Oral Solution) } Pack
2626497,GPCK,{1 (dextromethorphan hydrobromide 0.667 MG/ML / guaifenesin 13.33 MG/ML / phenylephrine hydrochloride 0.333 MG/ML Oral Solution) / 1 (diphenhydramine hydrochloride 0.833 MG/ML / phenylephrine hydrochloride 0.333 MG/ML Oral Solution) } Pack
1648203,GPCK,{1 (acetaminophen 325 MG / dextromethorphan hydrobromide 10 MG / doxylamine succinate 6.25 MG Oral Capsule) / 1 (acetaminophen 325 MG / dextromethorphan hydrobromide 10 MG / phenylephrine hydrochloride 5 MG Oral Capsule) } Pack
1803669,GPCK,{1 (acetaminophen 21.7 MG/ML / dextromethorphan hydrobromide 0.667 MG/ML / phenylephrine hydrochloride 0.333 MG/ML Oral Solution) / 1 (acetaminophen 21.7 MG/ML / diphenhydramine hydrochloride 0.833 MG/ML / phenylephrine hydrochloride 0.333 MG/ML Oral Solution) } Pack
2637726,GPCK,{1 (acetaminophen 21.7 MG/ML / dextromethorphan hydrobromide 0.667 MG/ML / phenylephrine hydrochloride 0.333 MG/ML Oral Solution) / 1 (acetaminophen 21.7 MG/ML / dextromethorphan hydrobromide 1 MG/ML / doxylamine succinate 0.417 MG/ML Oral Solution) } Pack
2634564,GPCK,{1 (acetaminophen 325 MG / dextromethorphan hydrobromide 10 MG / phenylephrine hydrochloride 5 MG Oral Capsule) / 1 (acetaminophen 325 MG / dextromethorphan hydrobromide 15 MG / doxylamine succinate 6.25 MG Oral Capsule) } Pack
2640034,GPCK,{1 (acetaminophen 500 MG / dextromethorphan hydrobromide 20 MG / phenylephrine hydrochloride 10 MG Granules for Oral Solution) / 1 (acetaminophen 650 MG / diphenhydramine hydrochloride 25 MG / phenylephrine hydrochloride 10 MG Granules for Oral Solution) } Pack
1428880,GPCK,{1 (acetaminophen 650 MG / dextromethorphan hydrobromide 20 MG / phenylephrine hydrochloride 10 MG Granules for Oral Solution) / 1 (acetaminophen 650 MG / diphenhydramine hydrochloride 25 MG / phenylephrine hydrochloride 10 MG Granules for Oral Solution) } Pack
2390630,GPCK,{1 (acetaminophen 32.5 MG/ML / dextromethorphan hydrobromide 1 MG/ML / triprolidine hydrochloride 0.125 MG/ML Oral Solution) / 1 (dextromethorphan hydrobromide 1 MG/ML / guaifenesin 20 MG/ML / phenylephrine hydrochloride 0.5 MG/ML Oral Solution) } Pack
2560238,GPCK,{1 (acetaminophen 325 MG / dextromethorphan hydrobromide 10 MG / triprolidine hydrochloride 1.25 MG Oral Tablet) / 1 (dextromethorphan hydrobromide 10 MG / guaifenesin 200 MG / phenylephrine hydrochloride 5 MG Oral Tablet) } Pack
2637728,GPCK,{1 (acetaminophen 32.5 MG/ML / diphenhydramine hydrochloride 1.25 MG/ML / phenylephrine hydrochloride 0.5 MG/ML Oral Solution) / 1 (dextromethorphan hydrobromide 1 MG/ML / guaifenesin 20 MG/ML / phenylephrine hydrochloride 0.5 MG/ML Oral Solution) } Pack
2634815,GPCK,{1 (acetaminophen 325 MG / diphenhydramine hydrochloride 12.5 MG / phenylephrine hydrochloride 5 MG Oral Tablet) / 1 (dextromethorphan hydrobromide 10 MG / guaifenesin 200 MG / phenylephrine hydrochloride 5 MG Oral Tablet) } Pack
2634560,GPCK,{1 (acetaminophen 325 MG / chlorpheniramine maleate 2 MG / dextromethorphan hydrobromide 10 MG / phenylephrine hydrochloride 5 MG Oral Tablet) / 1 (acetaminophen 325 MG / dextromethorphan hydrobromide 10 MG / phenylephrine hydrochloride 5 MG Oral Tablet) } Pack
2558505,GPCK,{1 (acetaminophen 500 MG / chlorpheniramine maleate 2 MG / dextromethorphan hydrobromide 15 MG / pseudoephedrine hydrochloride 30 MG Oral Tablet) / 1 (acetaminophen 500 MG / dextromethorphan hydrobromide 15 MG / pseudoephedrine hydrochloride 30 MG Oral Tablet) } Pack
2634363,GPCK,{1 (acetaminophen 325 MG / dextromethorphan hydrobromide 10 MG / doxylamine succinate 6.25 MG / phenylephrine hydrochloride 5 MG Oral Capsule) / 1 (acetaminophen 325 MG / dextromethorphan hydrobromide 10 MG / phenylephrine hydrochloride 5 MG Oral Capsule) } Pack
2637729,GPCK,{1 (acetaminophen 32.5 MG/ML / dextromethorphan hydrobromide 1 MG/ML / guaifenesin 20 MG/ML / phenylephrine hydrochloride 0.5 MG/ML Oral Solution) / 1 (acetaminophen 32.5 MG/ML / dextromethorphan hydrobromide 1 MG/ML / triprolidine hydrochloride 0.125 MG/ML Oral Solution) } Pack
1424850,GPCK,{1 (acetaminophen 32.5 MG/ML / dextromethorphan hydrobromide 1 MG/ML / guaifenesin 20 MG/ML / phenylephrine hydrochloride 0.5 MG/ML Oral Solution) / 1 (acetaminophen 32.5 MG/ML / diphenhydramine hydrochloride 1.25 MG/ML / phenylephrine hydrochloride 0.5 MG/ML Oral Solution) } Pack
2634562,GPCK,{1 (acetaminophen 325 MG / dextromethorphan hydrobromide 10 MG / guaifenesin 100 MG / phenylephrine hydrochloride 5 MG Oral Tablet) / 1 (acetaminophen 325 MG / diphenhydramine hydrochloride 25 MG / phenylephrine hydrochloride 5 MG Oral Tablet) } Pack
2634816,GPCK,{1 (acetaminophen 325 MG / dextromethorphan hydrobromide 10 MG / guaifenesin 200 MG / phenylephrine hydrochloride 5 MG Oral Tablet) / 1 (acetaminophen 325 MG / diphenhydramine hydrochloride 12.5 MG / phenylephrine hydrochloride 5 MG Oral Tablet) } Pack
2288826,GPCK,{1 (acetaminophen 32.5 MG/ML / dextromethorphan hydrobromide 1 MG/ML / phenylephrine hydrochloride 0.5 MG/ML / triprolidine hydrochloride 0.125 MG/ML Oral Solution) / 1 (dextromethorphan hydrobromide 1 MG/ML / guaifenesin 20 MG/ML / phenylephrine hydrochloride 0.5 MG/ML Oral Solution) } Pack
2397132,GPCK,{1 (acetaminophen 32.5 MG/ML / dextromethorphan hydrobromide 1 MG/ML / phenylephrine hydrochloride 0.5 MG/ML / triprolidine hydrochloride 0.125 MG/ML Oral Solution) / 1 (acetaminophen 32.5 MG/ML / guaifenesin 20 MG/ML / phenylephrine hydrochloride 0.5 MG/ML Oral Solution) } Pack
2664074,GPCK,{1 (aspirin 325 MG / chlorpheniramine maleate 2 MG / dextromethorphan hydrobromide 10 MG / phenylephrine bitartrate 7.8 MG Effervescent Oral Tablet) / 1 (aspirin 325 MG / dextromethorphan hydrobromide 10 MG / phenylephrine bitartrate 7.8 MG Effervescent Oral Tablet) } Pack
2565492,GPCK,{1 (aspirin 325 MG / dextromethorphan hydrobromide 10 MG / doxylamine succinate 6.25 MG / phenylephrine bitartrate 7.8 MG Effervescent Oral Tablet) / 1 (aspirin 325 MG / dextromethorphan hydrobromide 10 MG / phenylephrine bitartrate 7.8 MG Effervescent Oral Tablet) } Pack
1730187,GPCK,{1 (aspirin 325 MG / dextromethorphan hydrobromide 10 MG / phenylephrine bitartrate 7.8 MG Effervescent Oral Tablet) / 1 (aspirin 500 MG / dextromethorphan hydrobromide 10 MG / doxylamine succinate 6.25 MG / phenylephrine bitartrate 7.8 MG Effervescent Oral Tablet) } Pack
2634819,GPCK,{1 (acetaminophen 325 MG / chlorpheniramine maleate 2 MG / dextromethorphan hydrobromide 10 MG / phenylephrine hydrochloride 5 MG Oral Tablet) / 1 (acetaminophen 325 MG / dextromethorphan hydrobromide 10 MG / guaifenesin 200 MG / phenylephrine hydrochloride 5 MG Oral Tablet) } Pack
2637731,GPCK,{1 (acetaminophen 21.7 MG/ML / dextromethorphan hydrobromide 0.667 MG/ML / doxylamine succinate 0.417 MG/ML / phenylephrine hydrochloride 0.333 MG/ML Oral Solution) / 1 (acetaminophen 21.7 MG/ML / dextromethorphan hydrobromide 0.667 MG/ML / guaifenesin 13.3 MG/ML / phenylephrine hydrochloride 0.333 MG/ML Oral Solution) } Pack
2634364,GPCK,{1 (acetaminophen 325 MG / dextromethorphan hydrobromide 10 MG / doxylamine succinate 6.25 MG / phenylephrine hydrochloride 5 MG Oral Capsule) / 1 (acetaminophen 325 MG / dextromethorphan hydrobromide 10 MG / guaifenesin 200 MG / phenylephrine hydrochloride 5 MG Oral Capsule) } Pack
2634817,GPCK,{1 (acetaminophen 325 MG / dextromethorphan hydrobromide 10 MG / doxylamine succinate 6.25 MG / phenylephrine hydrochloride 5 MG Oral Tablet) / 1 (acetaminophen 325 MG / dextromethorphan hydrobromide 10 MG / guaifenesin 200 MG / phenylephrine hydrochloride 5 MG Oral Tablet) } Pack
2637727,GPCK,{1 (acetaminophen 32.5 MG/ML / dextromethorphan hydrobromide 1 MG/ML / guaifenesin 20 MG/ML / phenylephrine hydrochloride 0.5 MG/ML Oral Solution) / 1 (acetaminophen 32.5 MG/ML / dextromethorphan hydrobromide 1 MG/ML / phenylephrine hydrochloride 0.5 MG/ML / triprolidine hydrochloride 0.125 MG/ML Oral Solution) } Pack
1927849,GPCK,{1 (acetaminophen 250 MG / dextromethorphan hydrobromide 10 MG / guaifenesin 200 MG / phenylephrine hydrochloride 5 MG Oral Capsule) / 1 (acetaminophen 325 MG / dextromethorphan hydrobromide 10 MG / doxylamine succinate 6.25 MG / phenylephrine hydrochloride 5 MG Oral Capsule) } Pack
2560237,GPCK,{1 (acetaminophen 325 MG / dextromethorphan hydrobromide 10 MG / guaifenesin 200 MG / phenylephrine hydrochloride 5 MG Oral Tablet) / 1 (acetaminophen 325 MG / dextromethorphan hydrobromide 10 MG / phenylephrine hydrochloride 5 MG / triprolidine hydrochloride 1.25 MG Oral Tablet) } Pack
1804384,GPCK,{1 (acetaminophen 500 MG / dextromethorphan hydrobromide 20 MG / guaifenesin 400 MG / phenylephrine hydrochloride 10 MG Powder for Oral Solution) / 1 (acetaminophen 650 MG / dextromethorphan hydrobromide 20 MG / doxylamine succinate 12.5 MG / phenylephrine hydrochloride 10 MG Powder for Oral Solution) } Pack
2723023,GPCK,{1 (acetaminophen 325 MG / dextromethorphan hydrobromide 10 MG / guaifenesin 200 MG / pseudoephedrine hydrochloride 30 MG Oral Capsule) / 1 (acetaminophen 500 MG / dextromethorphan hydrobromide 15 MG / doxylamine succinate 6.25 MG / pseudoephedrine hydrochloride 30 MG Oral Capsule) } Pack
2744513,BPCK,{21 (bupropion hydrochloride 105 MG / dextromethorphan hydrobromide 30 MG Extended Release Oral Tablet [Auvelity]) / 14 (bupropion hydrochloride 105 MG / dextromethorphan hydrobromide 45 MG Extended Release Oral Tablet [Auvelity]) } Pack [Auvelity Sample Titration Pack]
2744515,BPCK,{21 (bupropion hydrochloride 105 MG / dextromethorphan hydrobromide 30 MG Extended Release Oral Tablet [Auvelity]) / 30 (bupropion hydrochloride 105 MG / dextromethorphan hydrobromide 45 MG Extended Release Oral Tablet [Auvelity]) } Pack [Auvelity Titration Pack]
377219,SCDF,dexmedetomidine Injectable Solution
1718899,SCDF,dexmedetomidine Injection
1732667,SCDF,dexmedetomidine Oral Gel
2601118,SCDF,dexmedetomidine Sublingual Film
2535254,SBDF,dexmedetomidine Injectable Solution [Dexased]
897076,SBDF,dexmedetomidine Injectable Solution [Dexdomitor]
2268608,SBDF,dexmedetomidine Injectable Solution [Dexmedesed]
2665896,SBDF,dexmedetomidine Injectable Solution [Dexmedvet]
2532530,SBDF,dexmedetomidine Injectable Solution [Sedexodine]
1718901,SBDF,dexmedetomidine Injection [Precedex]
1732671,SBDF,dexmedetomidine Oral Gel [Sileo]
2601125,SBDF,dexmedetomidine Sublingual Film [Igalmi]
2649387,SCDFP,dexmedetomidine hydrochloride Injectable Solution
2655893,SBDFP,dexmedetomidine hydrochloride Injectable Solution [Dexased]
2657700,SBDFP,dexmedetomidine hydrochloride Injectable Solution [Dexdomitor]
2656022,SBDFP,dexmedetomidine hydrochloride Injectable Solution [Dexmedesed]
2665897,SBDFP,dexmedetomidine hydrochloride Injectable Solution [Dexmedvet]
2658053,SBDFP,dexmedetomidine hydrochloride Injectable Solution [Sedexodine]
1154546,SCDG,dexmedetomidine Injectable Product
2601117,SCDG,dexmedetomidine Oral Film Product
1732665,SCDG,dexmedetomidine Oral Gel Product
1732666,SCDG,dexmedetomidine Oral Product
2601116,SCDG,dexmedetomidine Sublingual Product
2535255,SBDG,Dexased Injectable Product
1175262,SBDG,Dexdomitor Injectable Product
2268609,SBDG,Dexmedesed Injectable Product
2665895,SBDG,Dexmedvet Injectable Product
2601124,SBDG,Igalmi Oral Film Product
2601122,SBDG,Igalmi Oral Product
2601123,SBDG,Igalmi Sublingual Product
1185233,SBDG,Precedex Injectable Product
2532531,SBDG,Sedexodine Injectable Product
1732672,SBDG,Sileo Oral Gel Product
1732673,SBDG,Sileo Oral Product
2660968,SCDGP,dexmedetomidine hydrochloride Injectable Product
1732668,SCD,dexmedetomidine 0.00009 MG/MG Oral Gel
1788947,SCD,dexmedetomidine 0.1 MG/ML Injectable Solution
2601119,SCD,dexmedetomidine 0.12 MG Sublingual Film
2601129,SCD,dexmedetomidine 0.18 MG Sublingual Film
309710,SCD,2 ML dexmedetomidine 0.1 MG/ML Injection
1718900,SCD,20 ML dexmedetomidine 0.004 MG/ML Injection
1718906,SCD,50 ML dexmedetomidine 0.004 MG/ML Injection
1718909,SCD,100 ML dexmedetomidine 0.004 MG/ML Injection
2396891,SCD,250 ML dexmedetomidine 0.004 MG/ML Injection
1535224,SCD,dexmedetomidine hydrochloride 0.1 MG/ML Injectable Solution
1535228,SCD,dexmedetomidine hydrochloride 0.5 MG/ML Injectable Solution
1732674,SBD,dexmedetomidine 0.00009 MG/MG Oral Gel [Sileo]
2601126,SBD,dexmedetomidine 0.12 MG Sublingual Film [Igalmi]
2601131,SBD,dexmedetomidine 0.18 MG Sublingual Film [Igalmi]
284397,SBD,2 ML dexmedetomidine 0.1 MG/ML Injection [Precedex]
1718902,SBD,20 ML dexmedetomidine 0.004 MG/ML Injection [Precedex]
1718907,SBD,50 ML dexmedetomidine 0.004 MG/ML Injection [Precedex]
1718910,SBD,100 ML dexmedetomidine 0.004 MG/ML Injection [Precedex]
2396892,SBD,250 ML dexmedetomidine 0.004 MG/ML Injection [Precedex]
1535226,SBD,dexmedetomidine hydrochloride 0.1 MG/ML Injectable Solution [Dexdomitor]
2535256,SBD,dexmedetomidine hydrochloride 0.5 MG/ML Injectable Solution [Dexased]
1535230,SBD,dexmedetomidine hydrochloride 0.5 MG/ML Injectable Solution [Dexdomitor]
2268610,SBD,dexmedetomidine hydrochloride 0.5 MG/ML Injectable Solution [Dexmedesed]
2665898,SBD,dexmedetomidine hydrochloride 0.5 MG/ML Injectable Solution [Dexmedvet]
2532532,SBD,dexmedetomidine hydrochloride 0.5 MG/ML Injectable Solution [Sedexodine]
371719,SCDF,desoxycorticosterone Injectable Suspension
377416,SCDF,penicillin V Ophthalmic Solution
373265,SCDF,penicillin V Oral Solution
373267,SCDF,penicillin V Oral Suspension
373266,SCDF,penicillin V Oral Tablet
584595,SBDF,desoxycorticosterone Injectable Suspension [Percorten V]
2646344,SCDFP,penicillin V potassium Ophthalmic Solution
2645882,SCDFP,penicillin V potassium Oral Solution
2648135,SCDFP,penicillin V potassium Oral Tablet
1152180,SCDG,desoxycorticosterone Injectable Product
1164771,SCDG,penicillin V Ophthalmic Product
1164772,SCDG,penicillin V Oral Liquid Product
1164773,SCDG,penicillin V Oral Product
1164774,SCDG,penicillin V Pill
1185801,SBDG,Percorten V Injectable Product
2662565,SCDGP,penicillin V potassium Ophthalmic Product
2660680,SCDGP,penicillin V potassium Oral Liquid Product
2659567,SCDGP,penicillin V potassium Oral Product
2661744,SCDGP,penicillin V potassium Pill
309675,SCD,desoxycorticosterone 25 MG/ML Injectable Suspension
1789684,SCD,desoxycorticosterone pivalate 25 MG/ML Injectable Suspension
834182,SCD,penicillin V potassium 3 MG/ML Ophthalmic Solution
834046,SCD,penicillin V potassium 25 MG/ML Oral Solution
834040,SCD,penicillin V potassium 50 MG/ML Oral Solution
834061,SCD,penicillin V potassium 250 MG Oral Tablet
834102,SCD,penicillin V potassium 500 MG Oral Tablet
584596,SBD,desoxycorticosterone 25 MG/ML Injectable Suspension [Percorten V]
1789689,SBD,desoxycorticosterone pivalate 25 MG/ML Injectable Suspension [Zycortal]
1727280,SCDF,voriconazole Injection
477141,SCDF,voriconazole Oral Suspension
378691,SCDF,voriconazole Oral Tablet
1727282,SBDF,voriconazole Injection [Vfend]
546623,SBDF,voriconazole Oral Suspension [Vfend]
368579,SBDF,voriconazole Oral Tablet [Vfend]
1164590,SCDG,voriconazole Injectable Product
1164591,SCDG,voriconazole Oral Liquid Product
1164592,SCDG,voriconazole Oral Product
1164593,SCDG,voriconazole Pill
1188084,SBDG,Vfend Injectable Product
1188085,SBDG,Vfend Oral Liquid Product
1188086,SBDG,Vfend Oral Product
1188087,SBDG,Vfend Pill
2727399,SCD,20 ML voriconazole 10 MG/ML Injection
465355,SCD,voriconazole 40 MG/ML Oral Suspension
349435,SCD,voriconazole 50 MG Oral Tablet
351209,SCD,voriconazole 200 MG Injection
349434,SCD,voriconazole 200 MG Oral Tablet
546624,SBD,voriconazole 40 MG/ML Oral Suspension [Vfend]
352218,SBD,voriconazole 50 MG Oral Tablet [Vfend]
352220,SBD,voriconazole 200 MG Injection [Vfend]
352219,SBD,voriconazole 200 MG Oral Tablet [Vfend]
371648,SCDF,vitamin B12 Chewable Tablet
1291287,SCDF,vitamin B12 Disintegrating Oral Tablet
371651,SCDF,vitamin B12 Extended Release Oral Tablet
371649,SCDF,vitamin B12 Injectable Solution
376662,SCDF,vitamin B12 Nasal Gel
378708,SCDF,vitamin B12 Nasal Spray
371646,SCDF,vitamin B12 Oral Capsule
2745599,SCDF,vitamin B12 Oral Film
375346,SCDF,vitamin B12 Oral Lozenge
348170,SCDF,vitamin B12 Oral Solution
371650,SCDF,vitamin B12 Oral Tablet
371652,SCDF,vitamin B12 Sublingual Tablet
797237,SCDF,cobamamide / vitamin B12 Sublingual Tablet
375025,SCDF,dicalcium phosphate / vitamin B12 Oral Tablet
763596,SCDF,folic acid / vitamin B12 Disintegrating Oral Tablet
730919,SCDF,folic acid / vitamin B12 Oral Lozenge
619046,SCDF,folic acid / vitamin B12 Oral Tablet
619074,SCDF,folic acid / vitamin B12 Sublingual Tablet
377051,SCDF,mecobalamin / vitamin B12 Sublingual Tablet
749177,SCDF,folic acid / intrinsic factor / vitamin B12 Oral Tablet
619082,SCDF,folic acid / polysaccharide iron complex / vitamin B12 Oral Capsule
748671,SCDF,folic acid / pyridoxine / vitamin B12 Oral Tablet
619051,SCDF,folic acid / vitamin B12 / vitamin B6 Oral Tablet
1244145,SCDF,pyridoxine / thiamine / vitamin B12 Oral Tablet
